season,week,team,off_clutch_epa,off_clutch_plays,def_clutch_epa,def_clutch_plays
2006,16,KC,0.0,0.0,0.0,0.0
2006,16,MIN,-2.446767045679735,6.0,0.06988323127734475,9.0
2006,16,GB,0.06988323127734475,9.0,-2.446767045679735,6.0
2006,16,NE,0.21202406246447936,9.0,-2.7337126524610094,2.0
2006,16,JAX,-2.7337126524610094,2.0,0.21202406246447936,9.0
2006,16,NYG,0.0,0.0,0.0,0.0
2006,16,NO,0.0,0.0,0.0,0.0
2006,16,NYJ,2.5182455878239125,6.0,-1.5260536582500208,5.0
2006,16,MIA,-1.5260536582500208,5.0,2.5182455878239125,6.0
2006,16,DAL,0.0,0.0,0.0,0.0
2006,16,PHI,0.0,0.0,0.0,0.0
2006,16,SEA,-1.2686989742796868,10.0,4.7615192614073285,13.0
2006,16,LAC,4.7615192614073285,13.0,-1.2686989742796868,10.0
2006,16,CLE,0.0,0.0,0.0,0.0
2006,16,TB,0.0,0.0,0.0,0.0
2006,16,BUF,-0.8141115689650178,7.0,0.011430362646933645,7.0
2006,16,TEN,0.011430362646933645,7.0,-0.8141115689650178,7.0
2006,16,LA,-6.474173765571322,15.0,-2.4760993323870935,7.0
2006,16,WAS,-2.4760993323870935,7.0,-6.474173765571322,15.0
2006,17,LAC,-0.6462158500216901,9.0,0.0,0.0
2006,17,ARI,0.0,0.0,-0.6462158500216901,9.0
2006,17,ATL,-2.535166901827324,12.0,-0.5519249879871495,4.0
2006,17,PHI,-0.5519249879871495,4.0,-2.535166901827324,12.0
2006,17,BAL,0.0,0.0,0.0,0.0
2006,17,BUF,0.0,0.0,0.0,0.0
2006,17,NO,0.0,0.0,0.0,0.0
2006,17,CAR,0.0,0.0,0.0,0.0
2006,17,CLE,-5.600470501522068,4.0,-7.087149329076055,10.0
2006,17,HOU,-7.087149329076055,10.0,-5.600470501522068,4.0
2006,17,DET,0.5506283989963122,7.0,-6.05212512682192,15.0
2006,17,DAL,-6.05212512682192,15.0,0.5506283989963122,7.0
2006,17,GB,0.0,0.0,0.0,0.0
2006,17,CHI,0.0,0.0,0.0,0.0
2006,17,JAX,-0.947,1.0,-0.3955363354180008,15.0
2006,17,KC,-0.3955363354180008,15.0,-0.947,1.0
2006,17,IND,-1.2400929141440429,7.0,-0.40081271920061146,9.0
2006,17,MIA,-0.40081271920061146,9.0,-1.2400929141440429,7.0
2006,17,NE,0.0,0.0,0.0,0.0
2006,17,TEN,0.0,0.0,0.0,0.0
2006,17,WAS,-4.422518158327194,5.0,-5.14719067781698,10.0
2006,17,NYG,-5.14719067781698,10.0,-4.422518158327194,5.0
2006,17,LV,0.0,0.0,0.0,0.0
2006,17,NYJ,0.0,0.0,0.0,0.0
2006,17,PIT,2.5451890802942216,10.0,3.139063464714808,13.0
2006,17,CIN,3.139063464714808,13.0,2.5451890802942216,10.0
2006,17,TB,0.0,0.0,0.0,0.0
2006,17,SEA,0.0,0.0,0.0,0.0
2006,17,DEN,3.638760689301079,13.0,0.975751759367995,12.0
2006,17,SF,0.975751759367995,12.0,3.638760689301079,13.0
2006,17,MIN,0.0,0.0,0.0,0.0
2006,17,LA,0.0,0.0,0.0,0.0
2006,18,SEA,2.761356456947513,8.0,-0.6383601018460467,10.0
2006,18,DAL,-0.6383601018460467,10.0,2.761356456947513,8.0
2006,18,KC,0.0,0.0,0.0,0.0
2006,18,IND,0.0,0.0,0.0,0.0
2006,18,NYG,0.0,0.0,1.5520020467229187,10.0
2006,18,PHI,1.5520020467229187,10.0,0.0,0.0
2006,18,NE,0.0,0.0,0.0,0.0
2006,18,NYJ,0.0,0.0,0.0,0.0
2006,19,BAL,0.0,0.0,1.6967127779498696,10.0
2006,19,IND,1.6967127779498696,10.0,0.0,0.0
2006,19,LAC,-1.0309252209845,12.0,6.106841340763029,12.0
2006,19,NE,6.106841340763029,12.0,-1.0309252209845,12.0
2006,19,NO,-5.825678599299863,8.0,-2.4927096912870184,5.0
2006,19,PHI,-2.4927096912870184,5.0,-5.825678599299863,8.0
2006,19,CHI,-1.637579049548897,5.0,-2.9491512138047256,16.0
2006,19,SEA,-2.9491512138047256,16.0,-1.637579049548897,5.0
2006,20,NE,-4.091900283761788,14.0,3.594256008966487,14.0
2006,20,IND,3.594256008966487,14.0,-4.091900283761788,14.0
2006,20,NO,0.0,0.0,0.0,0.0
2006,20,CHI,0.0,0.0,0.0,0.0
2006,21,CHI,0.0,0.0,0.0,0.0
2006,21,IND,0.0,0.0,0.0,0.0
2007,1,SF,6.568660621884873,15.0,-0.8453238441143185,7.0
2007,1,ARI,-0.8453238441143185,7.0,6.568660621884873,15.0
2007,1,MIN,0.0,0.0,0.0,0.0
2007,1,ATL,0.0,0.0,0.0,0.0
2007,1,BAL,-3.8819393741432577,12.0,-3.581767352996394,3.0
2007,1,CIN,-3.581767352996394,3.0,-3.8819393741432577,12.0
2007,1,CAR,0.0,0.0,0.0,0.0
2007,1,LA,0.0,0.0,0.0,0.0
2007,1,LAC,0.0,0.0,0.0,0.0
2007,1,CHI,0.0,0.0,0.0,0.0
2007,1,BUF,-2.3462589748669416,5.0,-1.247226475388743,15.0
2007,1,DEN,-1.247226475388743,15.0,-2.3462589748669416,5.0
2007,1,LV,-9.421155073854607,7.0,6.287129680960905,12.0
2007,1,DET,6.287129680960905,12.0,-9.421155073854607,7.0
2007,1,HOU,0.0,0.0,0.0,0.0
2007,1,KC,0.0,0.0,0.0,0.0
2007,1,MIA,2.2664177589467727,13.0,-1.1385107392561622,7.0
2007,1,WAS,-1.1385107392561622,7.0,2.2664177589467727,13.0
2007,1,NYJ,0.0,0.0,0.0,0.0
2007,1,NE,0.0,0.0,0.0,0.0
2007,1,IND,0.0,0.0,0.0,0.0
2007,1,NO,0.0,0.0,0.0,0.0
2007,1,NYG,0.01796074153821703,1.0,6.574274578830227,5.0
2007,1,DAL,6.574274578830227,5.0,0.01796074153821703,1.0
2007,1,PHI,-3.658821224613348,6.0,-2.7539916802197695,12.0
2007,1,GB,-2.7539916802197695,12.0,-3.658821224613348,6.0
2007,1,CLE,0.0,0.0,0.0,0.0
2007,1,PIT,0.0,0.0,0.0,0.0
2007,1,TB,0.0,0.0,0.0,0.0
2007,1,SEA,0.0,0.0,0.0,0.0
2007,1,TEN,-3.1192471800604835,9.0,-1.664869098807685,4.0
2007,1,JAX,-1.664869098807685,4.0,-3.1192471800604835,9.0
2007,2,ATL,-1.872406194335781,7.0,-2.246001691208221,9.0
2007,2,JAX,-2.246001691208221,9.0,-1.872406194335781,7.0
2007,2,PIT,0.0,0.0,0.0,0.0
2007,2,BUF,0.0,0.0,0.0,0.0
2007,2,CIN,-0.002430685616901407,7.0,-0.6899366194265895,10.0
2007,2,CLE,-0.6899366194265895,10.0,-0.002430685616901407,7.0
2007,2,DAL,0.0,0.0,0.0,0.0
2007,2,MIA,0.0,0.0,0.0,0.0
2007,2,NYG,0.0,0.0,0.0,0.0
2007,2,GB,0.0,0.0,0.0,0.0
2007,2,HOU,0.0,0.0,0.0,0.0
2007,2,CAR,0.0,0.0,0.0,0.0
2007,2,TEN,-1.6094439076841809,8.0,-2.3470620096777566,9.0
2007,2,IND,-2.3470620096777566,9.0,-1.6094439076841809,8.0
2007,2,KC,0.0,0.0,0.0,0.0
2007,2,CHI,0.0,0.0,0.0,0.0
2007,2,MIN,-1.902052596269641,9.0,-1.347977686964441,13.0
2007,2,DET,-1.347977686964441,13.0,-1.902052596269641,9.0
2007,2,NO,0.0,0.0,0.0,0.0
2007,2,TB,0.0,0.0,0.0,0.0
2007,2,BAL,-1.5972388384398073,9.0,-0.9069483139276153,11.0
2007,2,NYJ,-0.9069483139276153,11.0,-1.5972388384398073,9.0
2007,2,LV,-0.5914941392838955,9.0,1.6292825936689042,9.0
2007,2,DEN,1.6292825936689042,9.0,-0.5914941392838955,9.0
2007,2,NE,0.0,0.0,0.0,0.0
2007,2,LAC,0.0,0.0,0.0,0.0
2007,2,SEA,-2.915593673213152,10.0,0.942387078597676,8.0
2007,2,ARI,0.942387078597676,8.0,-2.915593673213152,10.0
2007,2,SF,-3.714858979685232,10.0,-3.9911008084309287,15.0
2007,2,LA,-3.9911008084309287,15.0,-3.714858979685232,10.0
2007,2,WAS,0.17530435021035373,3.0,-0.47372728236950934,12.0
2007,2,PHI,-0.47372728236950934,12.0,0.17530435021035373,3.0
2007,3,BAL,2.422659137751907,10.0,2.5900278645567596,10.0
2007,3,ARI,2.5900278645567596,10.0,2.422659137751907,10.0
2007,3,BUF,0.0,0.0,0.0,0.0
2007,3,NE,0.0,0.0,0.0,0.0
2007,3,CAR,-0.6758160057943314,8.0,0.0,0.0
2007,3,ATL,0.0,0.0,-0.6758160057943314,8.0
2007,3,SEA,3.327968356145674,13.0,-1.0024467994370498,6.0
2007,3,CIN,-1.0024467994370498,6.0,3.327968356145674,13.0
2007,3,LV,-0.6085790054057725,9.0,-0.008762288543267438,11.0
2007,3,CLE,-0.008762288543267438,11.0,-0.6085790054057725,9.0
2007,3,CHI,0.0,0.0,0.0,0.0
2007,3,DAL,0.0,0.0,0.0,0.0
2007,3,DET,0.0,0.0,0.0,0.0
2007,3,PHI,0.0,0.0,0.0,0.0
2007,3,HOU,-0.016409067869916028,2.0,-0.7030131234787405,8.0
2007,3,IND,-0.7030131234787405,8.0,-0.016409067869916028,2.0
2007,3,JAX,-2.5477268114918843,5.0,-4.204804245498963,1.0
2007,3,DEN,-4.204804245498963,1.0,-2.5477268114918843,5.0
2007,3,MIA,0.01796074153821703,1.0,-0.434042960871011,5.0
2007,3,NYJ,-0.434042960871011,5.0,0.01796074153821703,1.0
2007,3,KC,-5.055295779078733,8.0,-3.294152083049994,14.0
2007,3,MIN,-3.294152083049994,14.0,-5.055295779078733,8.0
2007,3,WAS,-3.6987930524046533,20.0,-3.0366174753871746,5.0
2007,3,NYG,-3.0366174753871746,5.0,-3.6987930524046533,20.0
2007,3,GB,6.274225345787953,7.0,-6.58571221344755,10.0
2007,3,LAC,-6.58571221344755,10.0,6.274225345787953,7.0
2007,3,SF,0.0,0.0,0.0,0.0
2007,3,PIT,0.0,0.0,0.0,0.0
2007,3,LA,0.0,0.0,0.0,0.0
2007,3,TB,0.0,0.0,0.0,0.0
2007,3,TEN,0.0,0.0,0.0,0.0
2007,3,NO,0.0,0.0,0.0,0.0
2007,4,CLE,0.0,0.0,0.0,0.0
2007,4,BAL,0.0,0.0,0.0,0.0
2007,4,DET,8.782091199362185,4.0,0.017174650324169205,1.0
2007,4,CHI,0.017174650324169205,1.0,8.782091199362185,4.0
2007,4,DEN,0.0,0.0,0.0,0.0
2007,4,IND,0.0,0.0,0.0,0.0
2007,4,MIN,-2.043726214158222,5.0,-2.5025372481322847,5.0
2007,4,GB,-2.5025372481322847,5.0,-2.043726214158222,5.0
2007,4,ATL,0.0,0.0,0.0,0.0
2007,4,HOU,0.0,0.0,0.0,0.0
2007,4,LAC,0.0,0.0,0.0,0.0
2007,4,KC,0.0,0.0,0.0,0.0
2007,4,NE,0.0,0.0,0.0,0.0
2007,4,CIN,0.0,0.0,0.0,0.0
2007,4,BUF,-1.3069389529991895,6.0,-0.7884781031127668,9.0
2007,4,NYJ,-0.7884781031127668,9.0,-1.3069389529991895,6.0
2007,4,MIA,0.0,0.0,0.0,0.0
2007,4,LV,0.0,0.0,0.0,0.0
2007,4,NYG,0.0,0.0,0.0,0.0
2007,4,PHI,0.0,0.0,0.0,0.0
2007,4,ARI,-0.255997947009746,7.0,-0.36977468325852736,6.0
2007,4,PIT,-0.36977468325852736,6.0,-0.255997947009746,7.0
2007,4,SF,0.0,0.0,0.0,0.0
2007,4,SEA,0.0,0.0,0.0,0.0
2007,4,DAL,0.0,0.0,0.0,0.0
2007,4,LA,0.0,0.0,0.0,0.0
2007,4,TB,0.0,0.0,0.0,0.0
2007,4,CAR,0.0,0.0,0.0,0.0
2007,5,ARI,3.175460283731809,7.0,1.053,1.0
2007,5,LA,1.053,1.0,3.175460283731809,7.0
2007,5,ATL,-8.547995480825193,9.0,-9.105102944769897,8.0
2007,5,TEN,-9.105102944769897,8.0,-8.547995480825193,9.0
2007,5,BAL,-1.4437874947907403,7.0,-2.9847545615630224,5.0
2007,5,SF,-2.9847545615630224,5.0,-1.4437874947907403,7.0
2007,5,CAR,-0.8995260978204795,15.0,-8.259518100996502,8.0
2007,5,NO,-8.259518100996502,8.0,-0.8995260978204795,15.0
2007,5,GB,-0.8484536001924425,9.0,7.167932218527084,9.0
2007,5,CHI,7.167932218527084,9.0,-0.8484536001924425,9.0
2007,5,NE,0.0,0.0,0.0,0.0
2007,5,CLE,0.0,0.0,0.0,0.0
2007,5,BUF,-2.4446413604309782,4.0,7.867612608868629,18.0
2007,5,DAL,7.867612608868629,18.0,-2.4446413604309782,4.0
2007,5,WAS,0.0,0.0,0.0,0.0
2007,5,DET,0.0,0.0,0.0,0.0
2007,5,KC,0.0,0.0,0.0,0.0
2007,5,JAX,0.0,0.0,0.0,0.0
2007,5,HOU,2.995090847602114,8.0,-1.7883479245065246,10.0
2007,5,MIA,-1.7883479245065246,10.0,2.995090847602114,8.0
2007,5,NYJ,-7.711411196971312,6.0,-0.34244617726653814,2.0
2007,5,NYG,-0.34244617726653814,2.0,-7.711411196971312,6.0
2007,5,DEN,0.0,0.0,0.0,0.0
2007,5,LAC,0.0,0.0,0.0,0.0
2007,5,SEA,0.0,0.0,0.0,0.0
2007,5,PIT,0.0,0.0,0.0,0.0
2007,5,TB,0.0,0.0,0.0,0.0
2007,5,IND,0.0,0.0,0.0,0.0
2007,6,ARI,-0.8600688064470887,9.0,6.519229529949371,7.0
2007,6,CAR,6.519229529949371,7.0,-0.8600688064470887,9.0
2007,6,KC,-0.04164505866356194,2.0,0.0,0.0
2007,6,CIN,0.0,0.0,-0.04164505866356194,2.0
2007,6,HOU,0.0,0.0,0.0,0.0
2007,6,JAX,0.0,0.0,0.0,0.0
2007,6,CLE,0.0,0.0,0.0,0.0
2007,6,MIA,0.0,0.0,0.0,0.0
2007,6,CHI,6.502494115856733,4.0,6.064182722941041,11.0
2007,6,MIN,6.064182722941041,11.0,6.502494115856733,4.0
2007,6,DAL,0.0,0.0,0.0,0.0
2007,6,NE,0.0,0.0,0.0,0.0
2007,6,SEA,0.0,0.0,0.0,0.0
2007,6,NO,0.0,0.0,0.0,0.0
2007,6,ATL,0.0,0.0,0.0,0.0
2007,6,NYG,0.0,0.0,0.0,0.0
2007,6,LAC,6.327394318534061,5.0,0.0,0.0
2007,6,LV,0.0,0.0,6.327394318534061,5.0
2007,6,NYJ,-4.469795379030984,4.0,0.2847707560285926,8.0
2007,6,PHI,0.2847707560285926,8.0,-4.469795379030984,4.0
2007,6,BAL,0.0,0.0,0.0,0.0
2007,6,LA,0.0,0.0,0.0,0.0
2007,6,TB,2.4671302759088576,8.0,3.7918378666261097,11.0
2007,6,TEN,3.7918378666261097,11.0,2.4671302759088576,8.0
2007,6,GB,-5.902263796248008,6.0,-4.590156939288136,9.0
2007,6,WAS,-4.590156939288136,9.0,-5.902263796248008,6.0
2007,7,ARI,2.958799983651377,16.0,-2.310274926421698,6.0
2007,7,WAS,-2.310274926421698,6.0,2.958799983651377,16.0
2007,7,ATL,0.2945268072653562,9.0,-0.3742408831603825,7.0
2007,7,NO,-0.3742408831603825,7.0,0.2945268072653562,9.0
2007,7,BUF,-3.3393718833685853,10.0,-4.999568178609479,8.0
2007,7,BAL,-4.999568178609479,8.0,-3.3393718833685853,10.0
2007,7,PHI,-1.6357663618939577,11.0,5.014182601594029,19.0
2007,7,CHI,5.014182601594029,19.0,-1.6357663618939577,11.0
2007,7,IND,0.0,0.0,0.0,0.0
2007,7,JAX,0.0,0.0,0.0,0.0
2007,7,LV,-4.442333328537643,4.0,-5.276314219809137,8.0
2007,7,KC,-5.276314219809137,8.0,-4.442333328537643,4.0
2007,7,DAL,0.0,0.0,0.0,0.0
2007,7,MIN,0.0,0.0,0.0,0.0
2007,7,NE,0.0,0.0,0.0,0.0
2007,7,MIA,0.0,0.0,0.0,0.0
2007,7,CIN,-1.7789955221815035,7.0,-7.98548355337698,8.0
2007,7,NYJ,-7.98548355337698,8.0,-1.7789955221815035,7.0
2007,7,PIT,4.764901813822461,8.0,2.4842715706909075,9.0
2007,7,DEN,2.4842715706909075,9.0,4.764901813822461,8.0
2007,7,NYG,0.0,0.0,0.0,0.0
2007,7,SF,0.0,0.0,0.0,0.0
2007,7,LA,0.0,0.0,0.0,0.0
2007,7,SEA,0.0,0.0,0.0,0.0
2007,7,TB,0.0,0.0,-0.4662740380736068,3.0
2007,7,DET,-0.4662740380736068,3.0,0.0,0.0
2007,7,TEN,0.41500262648332864,9.0,5.51983449591364,6.0
2007,7,HOU,5.51983449591364,6.0,0.41500262648332864,9.0
2007,8,BUF,7.4973884804639965,2.0,0.0,0.0
2007,8,NYJ,0.0,0.0,7.4973884804639965,2.0
2007,8,LA,-4.063043269736227,12.0,-1.1522759192157537,5.0
2007,8,CLE,-1.1522759192157537,5.0,-4.063043269736227,12.0
2007,8,CHI,0.0,0.0,0.0,0.0
2007,8,DET,0.0,0.0,0.0,0.0
2007,8,DEN,2.866492884233594,12.0,-1.5761552540352568,5.0
2007,8,GB,-1.5761552540352568,5.0,2.866492884233594,12.0
2007,8,LAC,0.0,0.0,0.0,0.0
2007,8,HOU,0.0,0.0,0.0,0.0
2007,8,CAR,0.0,0.0,0.0,0.0
2007,8,IND,0.0,0.0,0.0,0.0
2007,8,JAX,-0.5948988504824229,9.0,-1.3415696446900256,8.0
2007,8,TB,-1.3415696446900256,8.0,-0.5948988504824229,9.0
2007,8,SF,0.0,0.0,0.0,0.0
2007,8,NO,0.0,0.0,0.0,0.0
2007,8,MIA,0.01796074153821703,1.0,-0.19071971555240452,4.0
2007,8,NYG,-0.19071971555240452,4.0,0.01796074153821703,1.0
2007,8,TEN,-2.031841983378399,6.0,-3.4908783637802117,11.0
2007,8,LV,-3.4908783637802117,11.0,-2.031841983378399,6.0
2007,8,PHI,-0.6240200505708344,6.0,-3.000176465662662,5.0
2007,8,MIN,-3.000176465662662,5.0,-0.6240200505708344,6.0
2007,8,PIT,0.0,0.0,0.0,0.0
2007,8,CIN,0.0,0.0,0.0,0.0
2007,8,WAS,0.0,0.0,0.0,0.0
2007,8,NE,0.0,0.0,0.0,0.0
2007,9,ARI,-3.72426598216407,5.0,-5.035343498107977,13.0
2007,9,TB,-5.035343498107977,13.0,-3.72426598216407,5.0
2007,9,PIT,0.0,0.0,0.0,0.0
2007,9,BAL,0.0,0.0,0.0,0.0
2007,9,TEN,0.0,0.0,0.0,0.0
2007,9,CAR,0.0,0.0,0.0,0.0
2007,9,BUF,6.248231014818884,4.0,-1.3160712253302336,2.0
2007,9,CIN,-1.3160712253302336,2.0,6.248231014818884,4.0
2007,9,PHI,0.0,0.0,0.0,0.0
2007,9,DAL,0.0,0.0,0.0,0.0
2007,9,DEN,0.0,0.0,0.0,0.0
2007,9,DET,0.0,0.0,0.0,0.0
2007,9,KC,-11.412717344181146,9.0,5.908968801323453,9.0
2007,9,GB,5.908968801323453,9.0,-11.412717344181146,9.0
2007,9,LV,0.01796074153821703,1.0,-0.2968923232983798,4.0
2007,9,HOU,-0.2968923232983798,4.0,0.01796074153821703,1.0
2007,9,NO,0.0,0.0,0.0,0.0
2007,9,JAX,0.0,0.0,0.0,0.0
2007,9,IND,-5.721904808713589,9.0,2.376041923466265,10.0
2007,9,NE,2.376041923466265,10.0,-5.721904808713589,9.0
2007,9,LAC,0.0,0.0,0.0,0.0
2007,9,MIN,0.0,0.0,0.0,0.0
2007,9,SEA,2.334396655438468,14.0,6.4312450556755065,10.0
2007,9,CLE,6.4312450556755065,10.0,2.334396655438468,14.0
2007,9,ATL,-2.4643558964598924,10.0,-5.310058151313569,9.0
2007,9,SF,-5.310058151313569,9.0,-2.4643558964598924,10.0
2007,9,NYJ,2.689910363755189,15.0,-0.012556810077512637,3.0
2007,9,WAS,-0.012556810077512637,3.0,2.689910363755189,15.0
2007,10,CAR,-4.2282375853392296,12.0,3.7965254050257036,10.0
2007,10,ATL,3.7965254050257036,10.0,-4.2282375853392296,12.0
2007,10,MIA,-4.629991147201508,7.0,-0.20664324518293142,11.0
2007,10,BUF,-0.20664324518293142,11.0,-4.629991147201508,7.0
2007,10,LV,-7.922262741893064,8.0,6.425877267440909,10.0
2007,10,CHI,6.425877267440909,10.0,-7.922262741893064,8.0
2007,10,CIN,0.0,0.0,0.0,0.0
2007,10,BAL,0.0,0.0,0.0,0.0
2007,10,PIT,1.9768916489017547,10.0,-1.4523013904108666,13.0
2007,10,CLE,-1.4523013904108666,13.0,1.9768916489017547,10.0
2007,10,DAL,0.0,0.0,0.0,0.0
2007,10,NYG,0.0,0.0,0.0,0.0
2007,10,DEN,0.0,0.0,0.0,0.0
2007,10,KC,0.0,0.0,0.0,0.0
2007,10,ARI,0.0,0.0,0.0,0.0
2007,10,DET,0.0,0.0,0.0,0.0
2007,10,LAC,-0.7253230656788219,4.0,-3.863360385206761,12.0
2007,10,IND,-3.863360385206761,12.0,-0.7253230656788219,4.0
2007,10,TEN,0.0,0.0,4.128048998303711,2.0
2007,10,JAX,4.128048998303711,2.0,0.0,0.0
2007,10,MIN,0.0,0.0,0.0,0.0
2007,10,GB,0.0,0.0,0.0,0.0
2007,10,PHI,6.924244124432223,9.0,-9.651160182402236,17.0
2007,10,WAS,-9.651160182402236,17.0,6.924244124432223,9.0
2007,10,SF,0.0,0.0,0.0,0.0
2007,10,SEA,0.0,0.0,0.0,0.0
2007,10,NO,0.0,0.0,-0.185443198250141,2.0
2007,10,LA,-0.185443198250141,2.0,0.0,0.0
2007,11,ARI,-1.9968742816708982,6.0,-2.8240432371385396,14.0
2007,11,CIN,-2.8240432371385396,14.0,-1.9968742816708982,6.0
2007,11,CAR,0.0,0.0,0.0,0.0
2007,11,GB,0.0,0.0,0.0,0.0
2007,11,CHI,0.0,0.0,-0.4425161509134341,6.0
2007,11,SEA,-0.4425161509134341,6.0,0.0,0.0
2007,11,CLE,1.8340655797510408,10.0,6.506099613154901,14.0
2007,11,BAL,6.506099613154901,14.0,1.8340655797510408,10.0
2007,11,KC,0.0024920461582951248,2.0,1.086605431046337,11.0
2007,11,IND,1.086605431046337,11.0,0.0024920461582951248,2.0
2007,11,MIA,0.0,0.0,0.0,0.0
2007,11,PHI,0.0,0.0,0.0,0.0
2007,11,BUF,0.0,0.0,0.0,0.0
2007,11,NE,0.0,0.0,0.0,0.0
2007,11,HOU,0.0,0.0,0.0,0.0
2007,11,NO,0.0,0.0,0.0,0.0
2007,11,DET,-3.299272227458995,9.0,-3.8407539383042604,11.0
2007,11,NYG,-3.8407539383042604,11.0,-3.299272227458995,9.0
2007,11,MIN,-1.1073174321791157,7.0,-0.36450059327762574,11.0
2007,11,LV,-0.36450059327762574,11.0,-1.1073174321791157,7.0
2007,11,NYJ,0.1731705031124875,16.0,-2.2251562441233546,9.0
2007,11,PIT,-2.2251562441233546,9.0,0.1731705031124875,16.0
2007,11,LAC,-3.1546024691779166,4.0,-3.8070241967216134,8.0
2007,11,JAX,-3.8070241967216134,8.0,-3.1546024691779166,4.0
2007,11,LA,-2.600699549075216,7.0,1.0828273626975715,20.0
2007,11,SF,1.0828273626975715,20.0,-2.600699549075216,7.0
2007,11,ATL,0.0,0.0,0.0,0.0
2007,11,TB,0.0,0.0,0.0,0.0
2007,11,TEN,0.0,0.0,0.0,0.0
2007,11,DEN,0.0,0.0,0.0,0.0
2007,11,DAL,-3.9467796792741865,9.0,-3.377237584786827,13.0
2007,11,WAS,-3.377237584786827,13.0,-3.9467796792741865,9.0
2007,12,BAL,0.0,0.0,0.0,0.0
2007,12,LAC,0.0,0.0,0.0,0.0
2007,12,BUF,0.0,0.0,5.454917659983039,3.0
2007,12,JAX,5.454917659983039,3.0,0.0,0.0
2007,12,CHI,5.930587162268011,14.0,-1.825445985305123,8.0
2007,12,DEN,-1.825445985305123,8.0,5.930587162268011,14.0
2007,12,DET,0.0,0.0,2.3347871059086174,8.0
2007,12,GB,2.3347871059086174,8.0,0.0,0.0
2007,12,HOU,0.0,0.0,0.0,0.0
2007,12,CLE,0.0,0.0,0.0,0.0
2007,12,ATL,0.0,0.0,0.0,0.0
2007,12,IND,0.0,0.0,0.0,0.0
2007,12,PIT,0.17861684499075636,10.0,-1.1938016100029927,6.0
2007,12,MIA,-1.1938016100029927,6.0,0.17861684499075636,10.0
2007,12,MIN,0.0,0.0,0.0,0.0
2007,12,NYG,0.0,0.0,0.0,0.0
2007,12,CAR,0.0,0.0,0.0,0.0
2007,12,NO,0.0,0.0,0.0,0.0
2007,12,DAL,0.0,0.0,0.0,0.0
2007,12,NYJ,0.0,0.0,0.0,0.0
2007,12,KC,-3.8015196081832983,2.0,-0.7562494522426277,8.0
2007,12,LV,-0.7562494522426277,8.0,-3.8015196081832983,2.0
2007,12,PHI,-4.274939025257481,4.0,-1.9927440508909058,9.0
2007,12,NE,-1.9927440508909058,9.0,-4.274939025257481,4.0
2007,12,SEA,-3.526827412948478,6.0,-1.776166930270847,10.0
2007,12,LA,-1.776166930270847,10.0,-3.526827412948478,6.0
2007,12,ARI,1.0754195193294436,9.0,5.868411622042969,7.0
2007,12,SF,5.868411622042969,7.0,1.0754195193294436,9.0
2007,12,TEN,0.0,0.0,0.0,0.0
2007,12,CIN,0.0,0.0,0.0,0.0
2007,12,TB,-1.3640996278263628,5.0,-3.5079127001808956,14.0
2007,12,WAS,-3.5079127001808956,14.0,-1.3640996278263628,5.0
2007,13,LA,2.342223669111263,6.0,-8.960328796354588,7.0
2007,13,ATL,-8.960328796354588,7.0,2.342223669111263,6.0
2007,13,WAS,-1.9028470922494307,11.0,0.9467125390074216,10.0
2007,13,BUF,0.9467125390074216,10.0,-1.9028470922494307,11.0
2007,13,CIN,0.0,0.0,0.0,0.0
2007,13,PIT,0.0,0.0,0.0,0.0
2007,13,CLE,-0.3440904082963243,11.0,0.9119316235883161,9.0
2007,13,ARI,0.9119316235883161,9.0,-0.3440904082963243,11.0
2007,13,LV,2.604353817499941,4.0,0.0,0.0
2007,13,DEN,0.0,0.0,2.604353817499941,4.0
2007,13,DET,0.0,0.0,0.0,0.0
2007,13,MIN,0.0,0.0,0.0,0.0
2007,13,GB,0.0,0.0,1.3789634179556742,9.0
2007,13,DAL,1.3789634179556742,9.0,0.0,0.0
2007,13,HOU,-2.2755698155378923,5.0,-2.8021348022157326,12.0
2007,13,TEN,-2.8021348022157326,12.0,-2.2755698155378923,5.0
2007,13,IND,-0.9057889375835657,7.0,1.053,1.0
2007,13,JAX,1.053,1.0,-0.9057889375835657,7.0
2007,13,NE,6.2994656894632035,16.0,-2.0512606611591764,8.0
2007,13,BAL,-2.0512606611591764,8.0,6.2994656894632035,16.0
2007,13,NYG,6.553954777661374,10.0,-0.7383686590474099,12.0
2007,13,CHI,-0.7383686590474099,12.0,6.553954777661374,10.0
2007,13,NYJ,0.0,0.0,0.0,0.0
2007,13,MIA,0.0,0.0,0.0,0.0
2007,13,LAC,0.0,0.0,0.0,0.0
2007,13,KC,0.0,0.0,0.0,0.0
2007,13,PHI,-7.639474676921964,10.0,-6.638111756648868,6.0
2007,13,SEA,-6.638111756648868,6.0,-7.639474676921964,10.0
2007,13,SF,0.0,0.0,0.0,0.0
2007,13,CAR,0.0,0.0,0.0,0.0
2007,13,TB,3.4163303387962616,11.0,-4.285905123571865,11.0
2007,13,NO,-4.285905123571865,11.0,3.4163303387962616,11.0
2007,14,ARI,0.0,0.0,0.0,0.0
2007,14,SEA,0.0,0.0,0.0,0.0
2007,14,CAR,0.0,0.0,0.0,0.0
2007,14,JAX,0.0,0.0,0.0,0.0
2007,14,CHI,0.0,0.0,3.7087643169797957,7.0
